PLAYER_NAME,Game_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,REB,AST,STL,BLK,TOV,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,PTS_ROLL5,REB_ROLL5,AST_ROLL5,MIN_ROLL5,PTS_PER_MIN,PTS_NEXT,HIGH_SCORER_NEXT,REST_DAYS,HOME_GAME,OPPONENT,OPP_DEF_PTS_ALLOWED,PTS_ROLL10,REB_ROLL10,AST_ROLL10
A.J. Lawson,22300277,2023-12-01,DAL vs. MEM,L,4,1,1,0,0,0,0,0,1,0.0,0,1,0.0,1,2,0.5,1.0,1.0,0.0,4.0,0.25,12.0,0,3.0,1,MEM,11.916176470588235,1.0,1.0,0.0
A.J. Lawson,22300287,2023-12-02,DAL vs. OKC,L,19,12,0,2,0,1,0,4,10,0.4,3,7,0.429,1,2,0.5,6.5,0.5,1.0,11.5,0.631578947368421,4.0,0,1.0,1,OKC,12.203240058910161,6.5,0.5,1.0
A.J. Lawson,22301213,2023-12-06,DAL vs. UTA,W,7,4,1,0,0,0,0,2,2,1.0,0,0,0.0,0,0,0.0,5.666666666666667,0.6666666666666666,0.6666666666666666,10.0,0.5714285714285714,2.0,0,4.0,1,UTA,12.360169491525424,5.666666666666667,0.6666666666666666,0.6666666666666666
A.J. Lawson,22301226,2023-12-08,DAL @ POR,W,7,2,1,0,0,0,0,1,3,0.333,0,2,0.0,0,0,0.0,4.75,0.75,0.5,9.25,0.2857142857142857,4.0,0,2.0,0,POR,12.24927113702624,4.75,0.75,0.5
A.J. Lawson,22300299,2023-12-11,DAL @ MEM,W,14,4,1,1,0,0,1,2,7,0.286,0,4,0.0,0,0,0.0,4.6,0.8,0.6,10.2,0.2857142857142857,2.0,0,3.0,0,MEM,11.916176470588235,4.6,0.8,0.6
A.J. Lawson,22300321,2023-12-14,DAL vs. MIN,L,2,2,0,0,0,0,0,1,1,1.0,0,0,0.0,0,0,0.0,4.8,0.6,0.6,9.8,1.0,0.0,0,3.0,1,MIN,11.43796711509716,4.166666666666667,0.6666666666666666,0.5
A.J. Lawson,22300341,2023-12-16,DAL @ POR,W,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2.4,0.6,0.2,6.2,0.0,6.0,0,2.0,0,POR,12.24927113702624,3.5714285714285716,0.5714285714285714,0.42857142857142855
A.J. Lawson,22300356,2023-12-18,DAL @ DEN,L,15,6,2,0,0,0,1,2,4,0.5,1,2,0.5,1,2,0.5,2.8,0.8,0.2,7.8,0.4,0.0,0,2.0,0,DEN,11.714705882352941,3.875,0.75,0.375
A.J. Lawson,22300372,2023-12-20,DAL vs. LAC,L,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2.4,0.6,0.2,6.6,0.0,8.0,0,2.0,1,LAC,11.803834808259587,3.4444444444444446,0.6666666666666666,0.3333333333333333
A.J. Lawson,22300385,2023-12-22,DAL @ HOU,L,23,8,2,1,4,0,3,3,4,0.75,0,1,0.0,2,2,1.0,3.2,0.8,0.2,8.4,0.3478260869565217,17.0,0,2.0,0,HOU,11.947683109118087,3.9,0.8,0.4
A.J. Lawson,22300398,2023-12-23,DAL vs. SAS,W,31,17,7,3,2,0,1,7,10,0.7,3,4,0.75,0,0,0.0,6.2,2.2,0.8,14.2,0.5483870967741935,0.0,0,1.0,1,SAS,12.501416430594901,5.5,1.4,0.7
A.J. Lawson,22300405,2023-12-25,DAL @ PHX,W,5,0,1,0,0,0,0,0,2,0.0,0,2,0.0,0,0,0.0,6.2,2.4,0.8,15.0,0.0,3.0,0,2.0,0,PHX,11.984126984126984,4.3,1.5,0.5
A.J. Lawson,22300472,2024-01-03,DAL vs. POR,W,8,3,0,0,1,0,0,1,4,0.25,1,1,1.0,0,0,0.0,5.6,2.0,0.8,13.6,0.375,14.0,0,9.0,1,POR,12.24927113702624,4.2,1.4,0.5
A.J. Lawson,22300487,2024-01-05,DAL vs. POR,W,25,14,5,2,2,0,2,4,8,0.5,1,4,0.25,5,6,0.833,8.4,3.0,1.2,18.4,0.56,3.0,0,2.0,1,POR,12.24927113702624,5.4,1.8,0.7
A.J. Lawson,22300515,2024-01-09,DAL vs. MEM,L,5,3,2,0,0,0,0,1,3,0.333,1,2,0.5,0,0,0.0,7.4,3.0,1.0,14.8,0.6,3.0,0,4.0,1,MEM,11.916176470588235,5.3,1.9,0.6
A.J. Lawson,22300547,2024-01-13,DAL vs. NOP,L,6,3,1,1,0,0,1,1,3,0.333,0,1,0.0,1,1,1.0,4.6,1.8,0.6,9.8,0.5,3.0,0,4.0,1,NOP,11.602026049204053,5.4,2.0,0.7
A.J. Lawson,22300556,2024-01-15,DAL vs. NOP,W,14,3,1,0,0,1,0,1,3,0.333,1,2,0.5,0,0,0.0,5.2,1.8,0.6,11.6,0.2142857142857142,2.0,0,2.0,1,NOP,11.602026049204053,5.7,2.1,0.7
A.J. Lawson,22300577,2024-01-17,DAL @ LAL,L,5,2,0,0,0,0,0,1,1,1.0,0,0,0.0,0,0,0.0,5.0,1.8,0.6,11.0,0.4,3.0,0,2.0,0,LAL,12.396011396011396,5.3,1.9,0.7
A.J. Lawson,22300625,2024-01-24,DAL vs. PHX,L,5,3,1,1,0,0,0,1,3,0.333,1,2,0.5,0,0,0.0,2.8,1.0,0.4,7.0,0.6,2.0,0,7.0,1,PHX,11.984126984126984,5.6,2.0,0.8
A.J. Lawson,22300651,2024-01-27,DAL vs. SAC,L,4,2,0,1,0,0,1,1,2,0.5,0,1,0.0,0,0,0.0,2.6,0.6,0.6,6.8,0.5,3.0,0,3.0,1,SAC,12.33920704845815,5.0,1.8,0.8
A.J. Lawson,22300680,2024-01-31,DAL @ MIN,L,15,3,2,1,0,1,0,1,5,0.2,0,2,0.0,1,2,0.5,2.6,0.8,0.6,8.6,0.2,6.0,0,4.0,0,MIN,11.43796711509716,3.6,1.3,0.6
A.J. Lawson,22300715,2024-02-05,DAL @ PHI,W,5,6,0,0,0,0,0,3,3,1.0,0,0,0.0,0,2,0.0,3.2,0.6,0.6,6.8,1.2,0.0,0,5.0,0,PHI,12.110612855007474,4.2,1.2,0.6
A.J. Lawson,22300736,2024-02-08,DAL @ NYK,W,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2.8,0.6,0.6,6.0,0.0,5.0,0,3.0,0,NYK,11.672106824925816,3.9,1.2,0.6
A.J. Lawson,22300748,2024-02-10,DAL vs. OKC,W,6,5,2,0,0,0,0,2,4,0.5,1,2,0.5,0,0,0.0,3.2,0.8,0.4,6.2,0.8333333333333334,0.0,0,2.0,1,OKC,12.203240058910161,3.0,0.9,0.4
A.J. Lawson,22300785,2024-02-14,DAL vs. SAS,W,5,0,2,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0.0,2.8,1.2,0.2,6.4,0.0,2.0,0,4.0,1,SAS,12.501416430594901,2.7,0.9,0.4
A.J. Lawson,22300844,2024-02-28,DAL @ TOR,W,1,2,1,0,0,0,0,1,1,1.0,0,0,0.0,0,0,0.0,2.6,1.0,0.0,3.6,2.0,2.0,0,14.0,0,TOR,12.697368421052632,2.6,0.9,0.3
A.J. Lawson,22300892,2024-03-05,DAL vs. IND,L,2,2,0,0,0,0,0,1,1,1.0,0,0,0.0,0,0,0.0,1.8,1.0,0.0,3.0,1.0,2.0,0,6.0,1,IND,13.174174174174174,2.5,0.8,0.3
A.J. Lawson,22300919,2024-03-09,DAL @ DET,W,3,2,0,0,0,0,0,1,1,1.0,0,0,0.0,0,0,0.0,2.2,1.0,0.0,3.4,0.6666666666666666,3.0,0,4.0,0,DET,12.841176470588236,2.5,0.8,0.3
A.J. Lawson,22300935,2024-03-11,DAL @ CHI,W,6,3,1,1,1,0,0,1,5,0.2,0,2,0.0,1,2,0.5,1.8,0.8,0.2,3.4,0.5,0.0,0,2.0,0,CHI,12.289156626506024,2.5,0.8,0.3
A.J. Lawson,22300952,2024-03-13,DAL vs. GSW,W,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1.8,0.4,0.2,2.8,0.0,2.0,0,2.0,1,GSW,12.605381165919283,2.3,0.8,0.2
A.J. Lawson,22301008,2024-03-21,DAL vs. UTA,W,1,2,0,0,0,0,0,1,2,0.5,0,0,0.0,0,0,0.0,1.8,0.2,0.2,2.8,2.0,0.0,0,8.0,1,UTA,12.360169491525424,2.2,0.6,0.1
A.J. Lawson,22301041,2024-03-25,DAL @ UTA,W,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1.4,0.2,0.2,2.6,0.0,6.0,0,4.0,0,UTA,12.360169491525424,1.6,0.6,0.1
A.J. Lawson,22301047,2024-03-26,DAL @ SAC,W,5,6,1,0,0,0,0,3,3,1.0,0,0,0.0,0,0,0.0,2.2,0.4,0.2,3.0,1.2,0.0,0,1.0,0,SAC,12.33920704845815,2.2,0.7,0.1
A.J. Lawson,22301083,2024-03-31,DAL @ HOU,W,2,0,1,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0.0,1.6,0.4,0.0,2.2,0.0,0.0,0,5.0,0,HOU,11.947683109118087,1.7,0.6,0.1
A.J. Lawson,22301124,2024-04-04,DAL vs. ATL,W,1,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1.6,0.6,0.0,2.0,0.0,0.0,0,4.0,1,ATL,12.93474962063733,1.7,0.5,0.1
A.J. Lawson,22301097,2024-04-05,DAL vs. GSW,W,5,0,0,1,0,0,0,0,2,0.0,0,1,0.0,0,0,0.0,1.2,0.6,0.2,2.8,0.0,2.0,0,1.0,1,GSW,12.605381165919283,1.5,0.4,0.2
A.J. Lawson,22301144,2024-04-09,DAL @ CHA,W,4,2,0,0,0,0,1,1,2,0.5,0,0,0.0,0,0,0.0,1.6,0.6,0.2,3.4,0.5,0.0,0,4.0,0,CHA,12.327561327561327,1.5,0.4,0.2
A.J. Lawson,22301161,2024-04-10,DAL @ MIA,W,2,0,2,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.4,0.8,0.4,2.8,0.0,2.0,0,1.0,0,MIA,11.876146788990825,1.3,0.6,0.3
A.J. Lawson,22301181,2024-04-12,DAL vs. DET,L,22,2,6,2,0,0,2,1,6,0.167,0,2,0.0,0,0,0.0,0.8,1.8,0.8,6.8,0.0909090909090909,12.0,0,2.0,1,DET,12.841176470588236,1.2,1.1,0.4
AJ Green,22300097,2023-10-29,MIL vs. ATL,L,6,7,1,0,0,0,0,2,2,1.0,2,2,1.0,1,1,1.0,7.0,1.0,0.0,6.0,1.1666666666666667,0.0,0,3.0,1,ATL,12.93474962063733,7.0,1.0,0.0
AJ Green,22300107,2023-10-30,MIL vs. MIA,W,15,0,0,2,0,0,0,0,4,0.0,0,3,0.0,0,0,0.0,3.5,0.5,1.0,10.5,0.0,2.0,0,1.0,1,MIA,11.876146788990825,3.5,0.5,1.0
AJ Green,22300116,2023-11-01,MIL @ TOR,L,6,2,1,1,0,0,0,1,1,1.0,0,0,0.0,0,0,0.0,3.0,0.6666666666666666,1.0,9.0,0.3333333333333333,3.0,0,2.0,0,TOR,12.697368421052632,3.0,0.6666666666666666,1.0
AJ Green,22300173,2023-11-11,MIL @ ORL,L,9,3,2,3,0,0,0,1,3,0.333,1,3,0.333,0,0,0.0,3.0,1.0,1.5,9.0,0.3333333333333333,0.0,0,10.0,0,ORL,11.873475609756097,3.0,1.0,1.5
AJ Green,22300195,2023-11-15,MIL @ TOR,W,7,0,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,0.0,2.4,0.8,1.2,8.6,0.0,6.0,0,4.0,0,TOR,12.697368421052632,2.4,0.8,1.2
AJ Green,22300027,2023-11-17,MIL @ CHA,W,3,6,1,0,0,0,0,2,3,0.667,2,3,0.667,0,0,0.0,2.2,0.8,1.2,8.0,2.0,8.0,0,2.0,0,CHA,12.327561327561327,3.0,0.8333333333333334,1.0
AJ Green,22300205,2023-11-18,MIL vs. DAL,W,11,8,0,1,0,0,0,3,5,0.6,2,4,0.5,0,0,0.0,3.8,0.8,1.0,7.2,0.7272727272727273,2.0,0,1.0,1,DAL,12.26231884057971,3.7142857142857144,0.7142857142857143,1.0
AJ Green,22300219,2023-11-20,MIL @ WAS,W,15,2,2,1,0,0,0,1,4,0.25,0,3,0.0,0,0,0.0,3.8,1.0,1.0,9.0,0.1333333333333333,3.0,0,2.0,0,WAS,13.151026392961876,3.5,0.875,1.0
AJ Green,22300049,2023-11-24,MIL vs. WAS,W,4,3,0,0,0,0,0,1,4,0.25,1,4,0.25,0,0,0.0,3.8,0.6,0.4,8.0,0.75,0.0,0,4.0,1,WAS,13.151026392961876,3.4444444444444446,0.7777777777777778,0.8888888888888888
AJ Green,22300245,2023-11-26,MIL vs. POR,W,4,0,1,0,0,0,0,0,2,0.0,0,2,0.0,0,0,0.0,3.8,0.8,0.4,7.4,0.0,0.0,0,2.0,1,POR,12.24927113702624,3.1,0.8,0.8
AJ Green,22300056,2023-11-28,MIL @ MIA,W,2,0,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,0.0,2.6,0.6,0.4,7.2,0.0,0.0,0,2.0,0,MIA,11.876146788990825,2.4,0.7,0.8
AJ Green,22300286,2023-12-02,MIL vs. ATL,W,9,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1.0,0.8,0.2,6.8,0.0,9.0,0,4.0,1,ATL,12.93474962063733,2.4,0.8,0.6
AJ Green,22301201,2023-12-05,MIL vs. NYK,W,15,9,0,1,0,0,0,3,4,0.75,3,4,0.75,0,0,0.0,2.4,0.4,0.2,6.8,0.6,0.0,0,3.0,1,NYK,11.672106824925816,3.1,0.7,0.6
AJ Green,22301229,2023-12-07,MIL vs. IND,L,4,0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0.0,1.8,0.4,0.2,6.8,0.0,12.0,0,2.0,1,IND,13.174174174174174,2.8,0.5,0.3
AJ Green,22300300,2023-12-11,MIL vs. CHI,W,14,12,5,3,0,0,0,4,6,0.667,4,5,0.8,0,0,0.0,4.2,1.2,0.8,8.8,0.8571428571428571,0.0,0,4.0,1,CHI,12.289156626506024,4.0,1.0,0.6
AJ Green,22300315,2023-12-13,MIL vs. IND,W,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4.2,1.2,0.8,8.6,0.0,9.0,0,2.0,1,IND,13.174174174174174,3.4,0.9,0.6
AJ Green,22300334,2023-12-16,MIL vs. DET,W,20,9,1,1,0,0,0,3,6,0.5,3,6,0.5,0,0,0.0,6.0,1.2,1.0,10.8,0.45,0.0,0,3.0,1,DET,12.841176470588236,3.5,1.0,0.6
AJ Green,22300361,2023-12-19,MIL vs. SAS,W,2,0,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,0.0,4.2,1.2,0.8,8.2,0.0,3.0,0,3.0,1,SAS,12.501416430594901,3.3,0.8,0.5
AJ Green,22300417,2023-12-27,MIL @ BKN,W,4,3,1,0,0,0,0,1,2,0.5,1,2,0.5,0,0,0.0,4.8,1.4,0.8,8.2,0.75,0.0,0,8.0,0,BKN,12.149700598802395,3.3,0.9,0.5
AJ Green,22300496,2024-01-06,MIL @ HOU,L,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2.4,0.4,0.2,6.0,0.0,8.0,0,10.0,0,HOU,11.947683109118087,3.3,0.8,0.5
AJ Green,22300510,2024-01-08,MIL vs. UTA,L,11,8,1,0,0,0,0,3,4,0.75,2,3,0.667,0,0,0.0,4.0,0.6,0.2,8.0,0.7272727272727273,9.0,0,2.0,1,UTA,12.360169491525424,4.1,0.9,0.5
AJ Green,22300528,2024-01-11,MIL vs. BOS,W,9,9,2,2,0,1,0,3,6,0.5,2,5,0.4,1,1,1.0,4.0,0.8,0.4,5.8,1.0,5.0,0,3.0,1,BOS,11.644817073170731,5.0,1.0,0.7
AJ Green,22300552,2024-01-14,MIL vs. SAC,W,18,5,0,0,0,0,0,1,5,0.2,1,4,0.25,2,2,1.0,5.0,0.8,0.4,9.0,0.2777777777777778,3.0,0,3.0,1,SAC,12.33920704845815,4.6,1.0,0.6
AJ Green,22300572,2024-01-17,MIL @ CLE,L,13,3,2,1,0,0,0,1,5,0.2,1,4,0.25,0,0,0.0,5.0,1.0,0.6,10.8,0.2307692307692307,0.0,0,3.0,0,CLE,11.89237668161435,4.9,1.2,0.7
AJ Green,22300624,2024-01-24,MIL vs. CLE,W,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,5.0,1.0,0.6,10.4,0.0,3.0,0,7.0,1,CLE,11.89237668161435,3.7,0.7,0.4
AJ Green,22300648,2024-01-27,MIL vs. NOP,W,4,3,1,0,0,0,1,1,3,0.333,1,3,0.333,0,0,0.0,4.0,1.0,0.6,9.0,0.75,5.0,0,3.0,1,NOP,11.602026049204053,4.0,0.8,0.4
AJ Green,22300702,2024-02-03,MIL @ DAL,W,6,5,0,0,0,0,0,2,2,1.0,1,1,1.0,0,0,0.0,3.2,0.6,0.2,8.4,0.8333333333333334,10.0,0,7.0,0,DAL,12.26231884057971,3.6,0.7,0.3
AJ Green,22300711,2024-02-04,MIL @ UTA,L,22,10,5,0,0,0,0,3,6,0.5,3,6,0.5,1,1,1.0,4.2,1.6,0.2,9.2,0.4545454545454545,0.0,0,1.0,0,UTA,12.360169491525424,4.6,1.2,0.3
AJ Green,22300725,2024-02-06,MIL @ PHX,L,13,0,1,0,0,0,0,0,4,0.0,0,4,0.0,0,0,0.0,3.6,1.4,0.0,9.2,0.0,27.0,1,2.0,0,PHX,11.984126984126984,4.3,1.2,0.3
AJ Green,22300738,2024-02-08,MIL vs. MIN,L,22,27,2,3,0,0,1,9,11,0.818,7,8,0.875,2,2,1.0,9.0,1.8,0.6,13.4,1.2272727272727273,3.0,0,2.0,1,MIN,11.43796711509716,7.0,1.4,0.6
AJ Green,22300745,2024-02-09,MIL vs. CHA,W,18,3,4,0,1,0,0,1,9,0.111,1,9,0.111,0,0,0.0,9.0,2.4,0.6,16.2,0.1666666666666666,9.0,0,1.0,1,CHA,12.327561327561327,6.5,1.7,0.6
AJ Green,22300767,2024-02-12,MIL vs. DEN,W,15,9,0,1,0,0,0,3,5,0.6,3,5,0.6,0,0,0.0,9.8,2.4,0.8,18.0,0.6,4.0,0,3.0,1,DEN,11.714705882352941,6.5,1.5,0.5
AJ Green,22300773,2024-02-13,MIL vs. MIA,L,15,4,3,0,1,1,1,1,7,0.143,1,6,0.167,1,1,1.0,8.6,2.0,0.8,16.6,0.2666666666666666,6.0,0,1.0,1,MIA,11.876146788990825,6.4,1.8,0.5
AJ Green,22300790,2024-02-15,MIL @ MEM,L,14,6,1,1,1,0,1,2,4,0.5,2,4,0.5,0,0,0.0,9.8,2.0,1.0,16.8,0.4285714285714285,3.0,0,2.0,0,MEM,11.916176470588235,6.7,1.7,0.5
AJ Green,22300817,2024-02-25,MIL @ PHI,W,4,3,0,0,0,0,0,1,1,1.0,1,1,1.0,0,0,0.0,5.0,1.6,0.4,13.2,0.75,8.0,0,10.0,0,PHI,12.110612855007474,7.0,1.7,0.5
AJ Green,22300840,2024-02-27,MIL vs. CHA,W,13,8,1,0,0,0,0,3,5,0.6,2,4,0.5,0,0,0.0,6.0,1.0,0.4,12.2,0.6153846153846154,0.0,0,2.0,1,CHA,12.327561327561327,7.5,1.7,0.5
AJ Green,22300849,2024-02-29,MIL @ CHA,W,5,0,1,0,0,0,1,0,1,0.0,0,0,0.0,0,0,0.0,4.2,1.2,0.2,10.2,0.0,7.0,0,2.0,0,CHA,12.327561327561327,7.0,1.8,0.5
AJ Green,22300864,2024-03-01,MIL @ CHI,W,9,7,2,1,0,0,0,2,3,0.667,1,2,0.5,2,3,0.667,4.8,1.0,0.4,9.0,0.7777777777777778,6.0,0,1.0,0,CHI,12.289156626506024,6.7,1.5,0.6
AJ Green,22300880,2024-03-04,MIL vs. LAC,W,22,6,2,3,0,0,1,2,4,0.5,2,4,0.5,0,0,0.0,4.8,1.2,0.8,10.6,0.2727272727272727,2.0,0,3.0,1,LAC,11.803834808259587,7.3,1.6,0.9
AJ Green,22300899,2024-03-06,MIL @ GSW,L,13,2,1,1,0,0,1,1,6,0.167,0,5,0.0,0,0,0.0,4.6,1.4,1.0,12.4,0.1538461538461538,3.0,0,2.0,0,GSW,12.605381165919283,4.8,1.5,0.7
AJ Green,22300945,2024-03-12,MIL @ SAC,L,17,3,1,1,0,0,0,1,6,0.167,1,4,0.25,0,0,0.0,3.6,1.4,1.2,13.2,0.1764705882352941,14.0,0,6.0,0,SAC,12.33920704845815,4.8,1.2,0.8
AJ Green,22300958,2024-03-14,MIL vs. PHI,W,28,14,5,0,1,0,0,4,8,0.5,3,7,0.429,3,3,1.0,6.4,2.2,1.2,17.8,0.5,5.0,0,2.0,1,PHI,12.110612855007474,5.3,1.7,0.7
AJ Green,22300976,2024-03-17,MIL vs. PHX,W,15,5,1,0,1,0,0,1,1,1.0,1,1,1.0,2,2,1.0,6.0,2.0,1.0,19.0,0.3333333333333333,0.0,0,3.0,1,PHX,11.984126984126984,5.4,1.5,0.7
AJ Green,22300998,2024-03-20,MIL @ BOS,L,8,0,0,0,0,0,0,0,2,0.0,0,1,0.0,0,0,0.0,4.8,1.6,0.4,16.2,0.0,15.0,0,3.0,0,BOS,11.644817073170731,4.8,1.4,0.6
AJ Green,22301007,2024-03-21,MIL vs. BKN,W,14,15,2,0,0,0,1,5,7,0.714,5,7,0.714,0,0,0.0,7.4,1.8,0.2,16.4,1.0714285714285714,0.0,0,1.0,1,BKN,12.149700598802395,6.0,1.6,0.6
AJ Green,22301045,2024-03-26,MIL vs. LAL,L,12,0,2,0,1,0,0,0,2,0.0,0,2,0.0,0,0,0.0,6.8,2.0,0.0,15.4,0.0,0.0,0,5.0,1,LAL,12.396011396011396,5.2,1.7,0.6
AJ Green,22301061,2024-03-28,MIL @ NOP,L,2,0,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,0.0,4.0,1.0,0.0,10.2,0.0,2.0,0,2.0,0,NOP,11.602026049204053,5.2,1.6,0.6
AJ Green,22301076,2024-03-30,MIL @ ATL,W,11,2,0,0,0,1,0,1,3,0.333,0,2,0.0,0,0,0.0,3.4,0.8,0.0,9.4,0.1818181818181818,6.0,0,2.0,0,ATL,12.93474962063733,4.7,1.4,0.5
AJ Green,22301095,2024-04-02,MIL @ WAS,L,14,6,0,1,0,0,1,2,4,0.5,2,4,0.5,0,0,0.0,4.6,0.8,0.2,10.6,0.4285714285714285,9.0,0,3.0,0,WAS,13.151026392961876,4.7,1.2,0.3
AJ Green,22301107,2024-04-03,MIL vs. MEM,L,21,9,4,2,1,1,1,3,7,0.429,3,6,0.5,0,1,0.0,3.4,1.2,0.6,12.0,0.4285714285714285,6.0,0,1.0,1,MEM,11.916176470588235,5.4,1.5,0.4
AJ Green,22301122,2024-04-05,MIL vs. TOR,L,23,6,3,0,0,0,1,2,5,0.4,2,5,0.4,0,0,0.0,4.6,1.4,0.6,14.2,0.2608695652173913,2.0,0,2.0,1,TOR,12.697368421052632,5.7,1.7,0.3
AJ Green,22301139,2024-04-07,MIL vs. NYK,L,13,2,0,0,1,0,0,1,3,0.333,0,2,0.0,0,0,0.0,5.0,1.4,0.6,16.4,0.1538461538461538,6.0,0,2.0,1,NYK,11.672106824925816,4.5,1.2,0.3
AJ Green,22301148,2024-04-09,MIL vs. BOS,W,19,6,1,0,0,0,0,2,3,0.667,2,3,0.667,0,0,0.0,5.8,1.6,0.6,18.0,0.3157894736842105,2.0,0,2.0,1,BOS,11.644817073170731,4.6,1.2,0.3
Aaron Gordon,22300061,2023-10-24,DEN vs. LAL,W,35,15,7,5,2,1,0,7,11,0.636,1,2,0.5,0,0,0.0,15.0,7.0,5.0,35.0,0.4285714285714285,10.0,0,3.0,1,LAL,12.396011396011396,15.0,7.0,5.0
Aaron Gordon,22300078,2023-10-27,DEN @ MEM,W,30,10,2,3,3,1,1,5,11,0.455,0,1,0.0,0,1,0.0,12.5,4.5,4.0,32.5,0.3333333333333333,9.0,0,3.0,0,MEM,11.916176470588235,12.5,4.5,4.0
Aaron Gordon,22300095,2023-10-29,DEN @ OKC,W,23,9,3,2,1,3,1,4,7,0.571,0,1,0.0,1,3,0.333,11.333333333333334,4.0,3.333333333333333,29.33333333333333,0.391304347826087,21.0,1,2.0,0,OKC,12.203240058910161,11.333333333333334,4.0,3.3333333333333335
Aaron Gordon,22300110,2023-10-30,DEN vs. UTA,W,33,21,7,2,0,0,3,10,12,0.833,0,0,0.0,1,4,0.25,13.75,4.75,3.0,30.25,0.6363636363636364,4.0,0,1.0,1,UTA,12.360169491525424,13.75,4.75,3.0
Aaron Gordon,22300123,2023-11-01,DEN @ MIN,L,18,4,2,2,0,1,2,2,3,0.667,0,1,0.0,0,0,0.0,11.8,4.2,2.8,27.8,0.2222222222222222,18.0,0,2.0,0,MIN,11.43796711509716,11.8,4.2,2.8
Aaron Gordon,22300006,2023-11-03,DEN vs. DAL,W,35,18,8,6,2,1,4,8,17,0.471,2,6,0.333,0,0,0.0,12.4,4.4,3.0,27.8,0.5142857142857142,15.0,0,2.0,1,DAL,12.26231884057971,12.833333333333334,4.833333333333333,3.3333333333333335
Aaron Gordon,22300139,2023-11-04,DEN vs. CHI,W,35,15,12,5,2,1,3,4,9,0.444,1,3,0.333,6,8,0.75,13.4,6.4,3.4,28.8,0.4285714285714285,15.0,0,1.0,1,CHI,12.289156626506024,13.142857142857142,5.857142857142857,3.5714285714285716
Aaron Gordon,22300156,2023-11-06,DEN vs. NOP,W,36,15,12,6,0,1,2,7,11,0.636,0,2,0.0,1,2,0.5,14.6,8.2,4.2,31.4,0.4166666666666667,14.0,0,2.0,1,NOP,11.602026049204053,13.375,6.625,3.875
Aaron Gordon,22300169,2023-11-08,DEN vs. GSW,W,34,14,11,3,3,1,2,5,14,0.357,1,2,0.5,3,4,0.75,13.2,9.0,4.4,31.6,0.4117647058823529,16.0,0,2.0,1,GSW,12.605381165919283,13.444444444444445,7.111111111111111,3.7777777777777777
Aaron Gordon,22300182,2023-11-12,DEN @ HOU,L,39,16,8,5,0,2,2,6,10,0.6,1,2,0.5,3,6,0.5,15.6,10.2,5.0,35.8,0.4102564102564102,20.0,1,4.0,0,HOU,11.947683109118087,13.7,7.2,3.9
Aaron Gordon,22300024,2023-11-14,DEN vs. LAC,W,39,20,5,5,0,0,3,8,12,0.667,1,2,0.5,3,3,1.0,16.0,9.6,4.8,36.6,0.5128205128205128,14.0,0,2.0,1,LAC,11.803834808259587,14.2,7.0,3.9
Aaron Gordon,22300034,2023-11-17,DEN @ NOP,L,39,14,8,2,1,0,0,7,14,0.5,0,4,0.0,0,3,0.0,15.8,8.8,4.2,37.4,0.358974358974359,11.0,0,3.0,0,NOP,11.602026049204053,14.6,7.6,3.8
Aaron Gordon,22300210,2023-11-19,DEN @ CLE,L,32,11,4,5,1,2,1,4,11,0.364,0,2,0.0,3,6,0.5,15.0,7.2,4.0,36.6,0.34375,11.0,0,2.0,0,CLE,11.89237668161435,14.8,7.7,4.1
Aaron Gordon,22300218,2023-11-20,DEN @ DET,W,37,11,9,7,1,0,2,4,11,0.364,0,1,0.0,3,4,0.75,14.4,6.8,4.8,37.2,0.2972972972972973,15.0,0,1.0,0,DET,12.841176470588236,13.8,7.9,4.6
Aaron Gordon,22300226,2023-11-22,DEN @ ORL,L,37,15,10,1,2,0,2,7,16,0.438,1,3,0.333,0,2,0.0,14.2,7.2,4.0,36.8,0.4054054054054054,2.0,0,2.0,0,ORL,11.873475609756097,14.9,8.7,4.5
